Package name,Reviewer name,Review,Rating
com.bodybuilding.rise,A Google user,Why everything is paid App doesnt start wothout doing the payment.,1
com.bodybuilding.rise,A Google user,"On the last set, for rest-pause sets, there is no mechanic to track your final set. So, you're on your own for the rest-pause set. Also, no way to substitute exercises.",3
com.bodybuilding.rise,A Google user,If I could actually log into the app I'd be able to give it a proper review. Used the login and password I signed up with and it just has the loading circle for ages.,1
com.bodybuilding.rise,A Google user,Great results and very informative!,5
com.bodybuilding.rise,A Google user,Useless,1
com.bodybuilding.rise,A Google user,Love being able to access my workouts so easily.,5
com.bodybuilding.rise,A Google user,Best app for workouts that keep me motivated,5
com.bodybuilding.rise,A Google user,Nice to track workouts without bringing a pen and paper notebook. Some workouts aren't exactly as demo'd. It'd be really nice to design your own workout to track,4
com.bodybuilding.rise,A Google user,It's become too slow and I can't get into anything,3
com.bodybuilding.rise,A Google user,Many programs to keep you getting consistent GAINS!,5
com.bodybuilding.rise,A Google user,"@ the moment, really enjoying Scott!",4
com.bodybuilding.rise,A Google user,"I love it! it's just why I needed it to start losing weight and be healthy and fit!, it's organized so you know what to do daily and that makes it so much easy and fun to carry on with any program you do, I highly recommend it!",5
com.bodybuilding.rise,A Google user,Not worth the amount of money. You pay 12.99 a month and can't even get your work outs offline.,2
com.bodybuilding.rise,A Google user,You have to pay,1
com.bodybuilding.rise,A Google user,"$13 a month for a personal trainer, so to speak, isn't a bad deal. Lots of plans to help if you're finding it hard to progress forward or achieve goals. As a former personal trainer it's ok to seek others for assistance when you start to plateau. The side notes for nutrition and supplementation are helpful as well. Currently doing Jim Stoppanis 12-week program, and two weeks in, I'm glad it's helping me get over that hurdle",4
com.bodybuilding.rise,A Google user,Challenging workouts with amazing results! Easy to follow and great video examples!,5
com.bodybuilding.rise,A Google user,Not showing the alternative exercises on the app,4
com.bodybuilding.rise,A Google user,"This is a must-have companion for my Bodybuilding Lifestyle. I enjoy the thoroughly explained workouts, variety of programs and its always a bonus to have a good meal and supplement plan that's provided on most programs and always different! The ONLY reason I don't rate it 5 Stars is because the app can occasionally struggle by crashing or long load times.",4
com.bodybuilding.rise,A Google user,I love it ..... I look and feel great,5
com.bodybuilding.rise,A Google user,"Great interface and content! But I ran into a very annoying bug/issue with this app. I currently am on the ""Blood & Guts"" 6 week trainer with Dorian Yates. All my workouts have been successfully logged EXCEPT Leg Day workouts. I am on the 5th week of the program and I cannot see what my Leg Day workout was from the previous 4 weeks! I can see all the previous workouts (Chest & Biceps Day, Back Day, etc.). Because of this bug, essentially what I do on Leg Day is trying to recall what last week's weights were and go from there. Again, I cannot see the history for Leg Day. I am inputting the weights and reps correctly. Can someone reach out and let me know what to do or what can be done?",4
com.bodybuilding.rise,A Google user,Works well.,4
com.bodybuilding.rise,A Google user,"Excellent app but has some let downs. The price is slightly steep for what it offers first and foremost. I also noticed that you can't substitute certain exercises out of programs if you don't like a particular exercise and you can't change the rest day. For example, say my rest day is the second day of the workout but on the program it's on day six, if I select my rest day for the second day it says I've completed six days of the program when actually I've only completed two.",4
com.bodybuilding.rise,A Google user,Its irritating when theres a 30/12/10/8/6 rep set up and I have to adjust every set to match when it should be already pre filled.,4
com.bodybuilding.rise,A Google user,Probably the best bang for your buck as far as independent training goes. The 1000s of plans designed personally by some of the most famous trainers have something for everyone. I highly recommend at least the 14 day free trial to see what the app offers,5
com.bodybuilding.rise,A Google user,I love how easy it is to use.It makes tracking my workout much easier,5
com.bodybuilding.rise,A Google user,Everything I need to get the body i want.,5
com.bodybuilding.rise,A Google user,Great app wish there was an option for alternate exercises in case you cant find the machine you need.,4
com.bodybuilding.rise,A Google user,"Fist time user, definitely going to keep using..",5
com.bodybuilding.rise,A Google user,Used to be free to use the workout,1
com.bodybuilding.rise,A Google user,Good range of exercises. Good range of programs for all fitness types.,5
com.bodybuilding.rise,A Google user,"Good app,",4
com.bodybuilding.rise,A Google user,very good,5
com.bodybuilding.rise,A Google user,Very helpful for workout tracking and counting down the rest time.,5
com.bodybuilding.rise,A Google user,What kind of BS business model is this? The website is free but the app is paid? The heck?,1
com.bodybuilding.rise,A Google user,Excellent app,5
com.bodybuilding.rise,A Google user,I love this to follow and tack my workouts but for the first time today it's not showing my history which I track for progress and improvement. I restarted the app but it still doesn't show my previous history which is defeating the purpose of tracking this data. A nice feature would be able to have a complete program downloaded locally to the phone offline including all history in case internet is sporadic but still have it synced online.,3
com.bodybuilding.rise,A Google user,Perfect app,5
com.bodybuilding.rise,A Google user,Love it,5
com.bodybuilding.rise,A Google user,Keep experimenting until u find a routine that works for you,5
com.bodybuilding.rise,A Google user,👊🏾💪🏾,5
com.bodybuilding.rise,A Google user,I'm enjoying learning each new workout and if I have no clue then i look at ice view and it shows me exactly what to do. I'm in my home gym and I challenge myself because this app is that much fun!,5
com.bodybuilding.rise,A Google user,Like your personal coach,5
com.bodybuilding.rise,A Google user,Great app,5
com.bodybuilding.rise,A Google user,should auto save so i dont spend half my work out trying to remember what didnt save cause backed out for a song change or instrystion video,3
com.bodybuilding.rise,A Google user,This app is amazing . It has instructional videos and nutrition tips.,5
com.bodybuilding.rise,A Google user,Great to keep track of your workouts!,5
com.bodybuilding.rise,A Google user,Perfect motivator and guidance for home gymers,5
com.bodybuilding.rise,A Google user,Gained about 20ibs of muscle doing shortcut to size very good programs!!!,5
com.bodybuilding.rise,A Google user,Great app altogether. I wish you could add the weight in less than 5lbs increments though,4
com.bodybuilding.rise,A Google user,Very good app. But on supersets or giant sets the history tab for previous weights are missing. Which is a big set back for me.,3
com.bodybuilding.rise,A Google user,Great stuff!! Good app with plenty of good workouts to follow. Highly recommend!!!!!!,5
com.bodybuilding.rise,A Google user,Great application for beginners.,5
com.bodybuilding.rise,A Google user,Helping me keep on track :),4
com.bodybuilding.rise,A Google user,Beautiful,5
com.bodybuilding.rise,A Google user,Works great,5
com.bodybuilding.rise,A Google user,"Greqt having so many workouts with meal plan and so, but the app lags too oftem and has too many bugs Update. The app deletes wokouts I've already logged.",2
com.bodybuilding.rise,A Google user,App won't open.,1
com.bodybuilding.rise,A Google user,Best Workout ever!!,5
com.bodybuilding.rise,A Google user,I love the concept but the app isnt worth the money the sunscriptions cost. Needs a way to sub out workouts you cant do due to injury.,2
